message_sent,processing_start_time,processing_end_time,message_arrived,network_delay,processing_delay,overall_delay
1558300635.58,1558300676.72,1558300676.92,1558300676.97,41.1888892651,0.198828935623,41.3877182007
1558300635.59,1558300676.89,1558300677.11,1558300677.17,41.365666151,0.215862989426,41.5815291405
1558300635.59,1558300677.05,1558300677.26,1558300677.31,41.5073099136,0.207540035248,41.7148499489
1558300635.6,1558300677.22,1558300677.45,1558300677.49,41.6658198833,0.226634025574,41.8924539089
1558300635.62,1558300677.4,1558300677.62,1558300677.65,41.8188610077,0.214695930481,42.0335569382
1558300635.63,1558300677.56,1558300677.79,1558300677.95,42.0918080807,0.22598195076,42.3177900314
1558300635.63,1558300677.76,1558300677.96,1558300678.01,42.1774301529,0.201212882996,42.3786430359
1558300635.64,1558300677.93,1558300678.14,1558300678.18,42.3260750771,0.214200019836,42.5402750969
1558300635.65,1558300678.09,1558300678.28,1558300678.32,42.4775209427,0.190562009811,42.6680829525
1558300635.66,1558300678.25,1558300678.47,1558300678.52,42.6400468349,0.217435121536,42.8574819565
1558300635.66,1558300678.48,1558300678.68,1558300678.72,42.8531000614,0.201048851013,43.0541489124
1558300635.67,1558300678.59,1558300678.81,1558300678.85,42.9580929279,0.219491004944,43.1775839329
1558300635.68,1558300678.82,1558300679.04,1558300679.08,43.1774947643,0.220731019974,43.3982257843
1558300635.69,1558300679.02,1558300679.26,1558300679.31,43.3759441376,0.245036840439,43.620980978
1558300635.71,1558300679.1,1558300679.32,1558300679.35,43.4327809811,0.212870121002,43.6456511021
1558300635.71,1558300679.29,1558300679.51,1558300679.55,43.6264071465,0.212548971176,43.8389561176
1558300635.73,1558300679.46,1558300679.68,1558300679.71,43.7673039436,0.216333150864,43.9836370945
1558300635.74,1558300679.62,1558300679.83,1558300679.87,43.9215180874,0.209418058395,44.1309361458
1558300635.75,1558300679.79,1558300680.0,1558300680.05,44.0944080353,0.20818901062,44.3025970459
1558300635.76,1558300679.98,1558300680.21,1558300680.25,44.2711489201,0.225287914276,44.4964368343
1558300635.76,1558300680.19,1558300680.4,1558300680.44,44.4679560661,0.208743810654,44.6766998768
1558300635.77,1558300680.31,1558300680.53,1558300680.57,44.5774490833,0.216465950012,44.7939150333
1558300635.79,1558300680.49,1558300680.7,1558300680.74,44.7459897995,0.205047130585,44.9510369301
1558300635.79,1558300680.66,1558300680.87,1558300680.91,44.9093930721,0.207949876785,45.1173429489
1558300635.8,1558300680.99,1558300681.2,1558300681.23,45.2193777561,0.215468168259,45.4348459244
1558300635.81,1558300681.15,1558300681.34,1558300681.37,45.3722820282,0.191441059113,45.5637230873
1558300635.82,1558300681.35,1558300681.57,1558300681.59,45.5646660328,0.212998867035,45.7776648998
1558300635.82,1558300681.5,1558300681.74,1558300681.78,45.724063158,0.234899997711,45.9589631557
1558300635.83,1558300681.67,1558300681.89,1558300681.91,45.863147974,0.214124917984,46.077272892
1558300635.84,1558300681.84,1558300682.06,1558300682.1,46.0476241112,0.214186906815,46.261811018
1558300635.85,1558300682.03,1558300682.25,1558300682.27,46.2045099735,0.216012001038,46.4205219746
1558300635.86,1558300682.18,1558300682.4,1558300682.44,46.3596820831,0.217504024506,46.5771861076
